id_terraza,id_local,id_distrito,nombreDistrito,barrio,tipoVia,nombreCalle,portal,codPostal,coordenadaX,coordenadaY,situacion,rotulo,superficie,horaApertura,horaCierre,mesas,sillas
A8.64_S12_M6_I5159,AEK2_X437072_Y4471576,CARAB,CARABANCHEL,VISTA ALEGRE,CALLE,VIA CARPETANA,143,28047,437071.6,4471575.55,Abierto,AMAR EURO KEBAB 2,8.64,10:00:00,00:30:00,6,12
A53.64_S62_M16_I5161,RCW_X438321_Y4470766,CARAB,CARABANCHEL,ABRANTES,PLAZA,SAN VICENTE DE PAUL,4,28025,438320.59,4470765.54,Abierto,RESTAURANTE CHINA WORLD,53.64,10:00:00,00:30:00,16,62
A25.74_S12_M6_I5163,MC_X436990_Y4471142,CARAB,CARABANCHEL,VISTA ALEGRE,CALLE,OCA,92,28025,436989.6,4471141.55,Abierto,MARLO CAFETERIA,25.74,10:00:00,01:30:00,6,12
A22.32_S28_M8_I5164,SA_X437210_Y4470947,CARAB,CARABANCHEL,VISTA ALEGRE,AVENIDA,PLAZA DE TOROS,21,28025,437209.6,4470946.54,Abierto,SIDRERIA ASGAYA,22.32,10:00:00,02:30:00,8,28
A64.8_S33_M15_I5165,CARA_X438570_Y4470584,CARAB,CARABANCHEL,ABRANTES,PLAZA,COIMBRA,11,28025,438569.59,4470583.53,Abierto,CERVECRIA ANJOR RESTAURANTE AMSTEL,64.8,10:00:00,01:30:00,15,33
A29.16_S36_M9_I5166,CC_X438125_Y4469452,CARAB,CARABANCHEL,ABRANTES,CALLE,ONTANILLA,10,28025,438124.58,4469451.54,Abierto,CAFETERIA C&C,29.16,10:00:00,02:30:00,9,36
A25.74_S33_M11_I5167,B_X437956_Y4471087,CARAB,CARABANCHEL,OPAÑEL,GLORIETA,VALLE DE ORO,12,28019,437955.6,4471086.54,Abierto,BAR,25.74,10:00:00,01:30:00,11,33
A8.64_S12_M6_I5168,TK_X437836_Y4469595,CARAB,CARABANCHEL,ABRANTES,CALLE,VIA LUSITANA,35,28025,437835.58,4469594.54,Abierto,TURKISTAN KEBAP,8.64,10:00:00,02:30:00,6,12
A81_S100_M25_I5170,TRT_X436149_Y4468250,CARAB,CARABANCHEL,BUENAVISTA,CALLE,CORONA,24,28054,436148.58,4468249.55,Abierto,THE ROYAL TAVERN,81,10:00:00,02:30:00,25,100
A14.04_S18_M6_I5171,BBT_X436133_Y4470130,CARAB,CARABANCHEL,VISTA ALEGRE,CALLE,PARQUE EUGENIA DE MONTIJO,36,28047,436132.6,4470129.55,Abierto,BIG BAR THEORY,14.04,10:00:00,00:30:00,6,18
A36.36_S18_M9_I5173,S_X435273_Y4468596,CARAB,CARABANCHEL,BUENAVISTA,CALLE,UNIVERSIDAD DE ALCALA DE HENARES,8,28054,435272.59,4468595.56,Abierto,SR,36.36,10:00:00,01:30:00,9,18
A11.7_S15_M5_I5174,CB_X436888_Y4471118,CARAB,CARABANCHEL,VISTA ALEGRE,CALLE,OCA,102,28025,436887.6,4471117.55,Abierto,CACTUS BAR,11.7,10:00:00,02:30:00,5,15
A64.8_S80_M20_I5175,BLC_X439027_Y4472011,CARAB,CARABANCHEL,SAN ISIDRO,CALLE,GENERAL RICARDOS,18,28019,439026.59,4472010.53,Abierto,BAR LOS CHIQUITOS,64.8,10:00:00,02:00:00,20,80
A52.92_S38_M11_I5176,GNO_X437916_Y4471054,CARAB,CARABANCHEL,PUERTA BONITA,AVENIDA,OPORTO,89,28019,437915.6,4471053.54,Abierto,GRAN NEHRUT OPORTO,52.92,10:00:00,01:30:00,11,38
A39.06_S49_M14_I5177,D_X437932_Y4471044,CARAB,CARABANCHEL,PUERTA BONITA,AVENIDA,OPORTO,87,28019,437931.6,4471043.54,Abierto,DEVA,39.06,10:00:00,00:30:00,14,49
A8.64_S12_M6_I5178,BRM_X436858_Y4470827,CARAB,CARABANCHEL,VISTA ALEGRE,CALLE,ANTOLINA MERINO,24,28025,436857.6,4470826.55,Abierto,BAR RO-MA,8.64,10:00:00,01:30:00,6,12
A38.88_S42_M12_I5179,BK_X438324_Y4470779,CARAB,CARABANCHEL,ABRANTES,PLAZA,SAN VICENTE DE PAUL,5,28025,438323.59,4470778.54,Abierto,BAR KARMA,38.88,10:00:00,02:30:00,12,42
A9.72_S12_M3_I5180,AC_X439107_Y4471918,CARAB,CARABANCHEL,OPAÑEL,CALLE,JACINTO VERDAGUER,26,28019,439106.59,4471917.53,Abierto,ALAZAN CAFETERIA,9.72,10:00:00,00:30:00,3,12
A38.88_S48_M12_I5181,LF_X438540_Y4470565,CARAB,CARABANCHEL,ABRANTES,PLAZA,COIMBRA,9,28025,438539.59,4470564.53,Abierto,LA FISTIELLA,38.88,10:00:00,02:30:00,12,48
A14.04_S18_M6_I5182,BLTJ_X437152_Y4471032,CARAB,CARABANCHEL,VISTA ALEGRE,CALLE,PINZON,46,28025,437151.6,4471031.54,Abierto,BAR LAS TRES JOTAS,14.04,10:00:00,00:30:00,6,18
A4.32_S6_M3_I5183,BV_X437382_Y4471764,CARAB,CARABANCHEL,SAN ISIDRO,CALLE,CASTELLFLORITE,13,28019,437381.6,4471763.55,Abierto,BAR VIDAL,4.32,10:00:00,02:30:00,3,6
A19.84_S22_M6_I5185,BRLDDT_X439936_Y4471885,CARAB,CARABANCHEL,COMILLAS,CALLE,SAN DELFIN,2,28019,439935.59,4471884.53,Abierto,BAR RESTAURANTE LA DAMA DE TREBOL,19.84,10:00:00,02:30:00,6,22
A7.2_S10_M5_I5186,E_X438919_Y4471898,CARAB,CARABANCHEL,OPAÑEL,CALLE,JOAQUIN MARTIN,1,28019,438918.59,4471897.53,Abierto,EXTREMADURA,7.2,10:00:00,02:30:00,5,10
A26.46_S30_M9_I5187,BER_X437183_Y4470917,CARAB,CARABANCHEL,VISTA ALEGRE,CALLE,CASTROJERIZ,18,28025,437182.6,4470916.54,Abierto,BAR EL RINCON,26.46,10:00:00,02:30:00,9,30
A59.11_S40_M10_I5189,BA_X437245_Y4470808,CARAB,CARABANCHEL,VISTA ALEGRE,AVENIDA,PLAZA DE TOROS,9,28025,437244.6,4470807.54,Abierto,BAR ALEGRE,59.11,10:00:00,01:30:00,10,40
A69.35_S75_M25_I5190,LPIC_X437126_Y4469387,CARAB,CARABANCHEL,BUENAVISTA,CALLE,SECOYA,3,28054,437125.58,4469386.54,Abierto,LA PICOTA III CAFETERIA,69.35,10:00:00,02:30:00,25,75
A12.99_S16_M4_I5191,N_X437963_Y4470775,CARAB,CARABANCHEL,PUERTA BONITA,CALLE,PEDRO DOMINGO,8,28025,437962.59,4470774.54,Abierto,NO,12.99,10:00:00,02:30:00,4,16
A20_S24_M6_I5192,P_X437013_Y4470527,CARAB,CARABANCHEL,VISTA ALEGRE,CALLE,GENERAL RICARDOS,250,28025,437012.6,4470526.55,Abierto,PELUQUERIA,20,10:00:00,01:30:00,6,24
A73.15_S60_M15_I5194,CYM_X437951_Y4471155,CARAB,CARABANCHEL,OPAÑEL,CALLE,GENERAL RICARDOS,153,28019,437950.6,4471154.54,Abierto,CERVECERIA YAKARTA MARISQUERIA,73.15,10:00:00,01:30:00,15,60
A45_S56_M14_I5195,MEC_X437249_Y4470988,CARAB,CARABANCHEL,VISTA ALEGRE,CALLE,CASTROJERIZ,12,28025,437248.6,4470987.54,Abierto,MESON EL CASERIO,45,10:00:00,02:30:00,14,56
A19.44_S24_M6_I5196,G_X438109_Y4471338,CARAB,CARABANCHEL,SAN ISIDRO,CALLE,GENERAL RICARDOS,142,28019,438108.6,4471337.54,Abierto,GAMBRINUS,19.44,10:00:00,02:30:00,6,24
A63.54_S16_M6_I5197,BLR_X437184_Y4470143,CARAB,CARABANCHEL,PUERTA BONITA,CALLE,MARIA ODIAGA,2,28025,437183.59,4470142.54,Abierto,BAR LA REJA,63.54,10:00:00,01:30:00,6,16
A11.34_S15_M6_I5198,TLR_X437039_Y4470962,CARAB,CARABANCHEL,VISTA ALEGRE,CALLE,LAGUNA,139,28025,437038.6,4470961.55,Abierto,TABERNA LA ROMANA,11.34,10:00:00,02:30:00,6,15
A51.84_S40_M10_I5199,CB_X436516_Y4470052,CARAB,CARABANCHEL,VISTA ALEGRE,CALLE,EUGENIA DE MONTIJO,80,28025,436515.6,4470051.55,Abierto,CERVECERIA BURGOS,51.84,10:00:00,00:30:00,10,40
A25.02_S32_M8_I5200,LTDD_X437229_Y4470966,CARAB,CARABANCHEL,VISTA ALEGRE,CALLE,CASTROJERIZ,14,28025,437228.6,4470965.54,Abierto,LA TABERNA DE DOMINGUEZ,25.02,10:00:00,01:30:00,8,32
A32.11_S40_M11_I5201,ERDP_X435581_Y4468237,CARAB,CARABANCHEL,BUENAVISTA,AVENIDA,PESETA,50,28054,435580.59,4468236.56,Abierto,EL RICON DEL PUCHERO,32.11,10:00:00,00:30:00,11,40
A31.5_S28_M7_I5202,BLSYA_X0_Y0,CARAB,CARABANCHEL,BUENAVISTA,CALLE,DOBLA,3,28054,0,0,Abierto,BUFETT LATINO SAL Y AZUCAR,31.5,10:00:00,02:30:00,7,28
A77.74_S96_M24_I5204,KO_X435574_Y4469360,CARAB,CARABANCHEL,BUENAVISTA,CALLE,JOAQUIN TURINA,66,28044,435573.6,4469359.56,Abierto,KU O,77.74,10:00:00,02:30:00,24,96
A3.77_S5_M2_I5205,AC_X436011_Y4468675,CARAB,CARABANCHEL,BUENAVISTA,AVENIDA,CARABANCHEL ALTO,112,28054,436010.59,4468674.55,Abierto,ALBA CAFETERIA,3.77,10:00:00,01:30:00,2,5
A39.69_S48_M12_I5206,TL_X439548_Y4471378,CARAB,CARABANCHEL,COMILLAS,CALLE,MARQUES DE JURA REAL,34,28019,439547.59,4471377.53,Abierto,TABERNA LUAL,39.69,10:00:00,02:30:00,12,48
A12.96_S16_M4_I5207,MEL_X437526_Y4471017,CARAB,CARABANCHEL,VISTA ALEGRE,CALLE,FRANCISCO GARCIA,19,28025,437525.6,4471016.54,Abierto,MESON EL LAGO,12.96,10:00:00,01:30:00,4,16
A27.9_S32_M8_I5208,CEI_X436953_Y4470996,CARAB,CARABANCHEL,VISTA ALEGRE,CALLE,HALCON,47,28025,436952.6,4470995.55,Abierto,CAFETERIA ELENA II,27.9,10:00:00,23:30:00,8,32
A65.01_S80_M20_I5209,BHR_X439513_Y4471431,CARAB,CARABANCHEL,COMILLAS,CALLE,INMACULADA CONCEPCION,48,28019,439512.59,4471430.53,Abierto,BAR HERMANOS RIBAS,65.01,10:00:00,02:30:00,20,80
A53.1_S64_M16_I5210,EP_X438613_Y4471577,CARAB,CARABANCHEL,OPAÑEL,CALLE,RADIO,9,28019,438612.59,4471576.54,Abierto,EL PICADOR,53.1,10:00:00,01:30:00,16,64
A4.32_S6_M3_I5211,BLP_X0_Y0,CARAB,CARABANCHEL,COMILLAS,CALLE,ANTONIO LOPEZ,61,28019,0,0,Baja Reunificación,BAR LA PARADA,4.32,10:00:00,02:30:00,3,6
A32.39_S40_M10_I5212,CLD_X437120_Y4469435,CARAB,CARABANCHEL,BUENAVISTA,CALLE,SECOYA,3,28054,437119.58,4469434.54,Abierto,CAFE LA DOBLA,32.39,10:00:00,00:30:00,10,40
A48.6_S60_M15_I5215,CP_X436376_Y4468230,CARAB,CARABANCHEL,BUENAVISTA,AVENIDA,PESETA,94,28054,436375.58,4468229.55,Abierto,CASA PAOLA,48.6,10:00:00,00:30:00,15,60
A12.96_S18_M9_I5216,BRVR_X439883_Y4471778,CARAB,CARABANCHEL,COMILLAS,CALLE,SAN DELFIN,10,28019,439882.59,4471777.53,Abierto,BAR RESTAURANTE VILLA ROSA,12.96,10:00:00,02:30:00,9,18
A30.24_S27_M8_I5218,EAON1_X0_Y0,CARAB,CARABANCHEL,OPAÑEL,AVENIDA,OPORTO,14,28019,0,0,Baja Reunificación,EDIFICIO: AVENIDA OPORTO NUM 14,30.24,10:00:00,01:30:00,8,27
A14.04_S18_M6_I5220,LDK_X439178_Y4472119,CARAB,CARABANCHEL,SAN ISIDRO,CALLE,GENERAL RICARDOS,4,28019,439177.59,4472118.53,Abierto,LAZIKA DONER KEBAP,14.04,10:00:00,02:30:00,6,18
A8.64_S12_M6_I5221,BT_X439699_Y4471894,CARAB,CARABANCHEL,COMILLAS,CALLE,ANTONIO LOPEZ,47,28019,439698.59,4471893.53,Abierto, BAR TRIGUEROS,8.64,10:00:00,01:30:00,6,12
A38.88_S32_M8_I5222,TDP_X439185_Y4472200,CARAB,CARABANCHEL,SAN ISIDRO,GLORIETA,MARQUES DE VADILLO,9,28019,439184.59,4472199.53,Abierto,TABERNA DON PEPE,38.88,10:00:00,00:30:00,8,32
A8.06_S11_M5_I5223,RDB_X439614_Y4471946,CARAB,CARABANCHEL,COMILLAS,CALLE,ANTONIO LOPEZ,39,28019,439613.59,4471945.53,Abierto,RESTAURANTE DONDE BLAS,8.06,10:00:00,02:30:00,5,11
A39.98_S48_M12_I5224,CEC_X438324_Y4470438,CARAB,CARABANCHEL,ABRANTES,AVENIDA,ABRANTES,36,28025,438323.59,4470437.54,Abierto,CAFETERIA EL CAZADOR,39.98,10:00:00,00:30:00,12,48
A16.2_S20_M5_I5225,BG_X439259_Y4471334,CARAB,CARABANCHEL,COMILLAS,CALLE,ANTONIO DE LEYVA,53,28019,439258.59,4471333.53,Abierto,BAR GONZALO,16.2,10:00:00,02:30:00,5,20
A9_S12_M5_I5226,BLE_X439574_Y4471970,CARAB,CARABANCHEL,COMILLAS,CALLE,ANTONIO LOPEZ,35,28019,439573.59,4471969.53,Abierto,BAR LA ESPERANZA,9,10:00:00,01:30:00,5,12
A12.96_S16_M4_I5227,BK_X439280_Y4471867,CARAB,CARABANCHEL,OPAÑEL,CALLE,ANTONIO DE LEYVA,14,28019,439279.59,4471866.53,Abierto,BAR KEBAB,12.96,10:00:00,00:30:00,4,16
A9.72_S12_M3_I5228,CDJ_X439285_Y4471885,CARAB,CARABANCHEL,OPAÑEL,CALLE,TOMAS MEABE,3,28019,439284.59,4471884.53,Abierto,CASON DEL JAMON,9.72,10:00:00,00:30:00,3,12
A16.49_S12_M6_I5229,BM_X435959_Y4469449,CARAB,CARABANCHEL,BUENAVISTA,CALLE,AZCOITIA,42,28044,435958.6,4469448.55,Abierto,BAR MADRIGAL,16.49,10:00:00,01:30:00,6,12
A34.65_S41_M11_I5230,D_X438626_Y4472713,CARAB,CARABANCHEL,SAN ISIDRO,AVENIDA,MANZANARES,58,28019,438626.285378037,4472712.67546694,Abierto,DIWALI ,34.65,10:00:00,01:30:00,11,41
A11.88_S12_M6_I5232,DEF_X441737_Y4476564,SALAM,SALAMANCA,CASTELLANA,CALLE,MARIA DE MOLINA,18,28006,441736.59,4476563.52,Abierto,DO EAT FOOD,11.88,10:00:00,00:00:00,6,12
A21.94_S20_M5_I5234,LAC_X442723_Y4475507,SALAM,SALAMANCA,GOYA,CALLE,CONDE DE PEÑALVER,32,28006,442722.58,4475506.5,Abierto,LA ANTIGUA CHURRERIA                                   ,21.94,08:00:00,01:30:00,5,20
A18.72_S24_M28_I5241,EC_X441903_Y4476285,SALAM,SALAMANCA,CASTELLANA,CALLE,DIEGO DE LEON,7,28006,441902.59,4476284.52,Abierto,EL CUENTO,18.72,10:00:00,00:00:00,28,24
A16.38_S21_M7_I5242,AI_X443244_Y4474978,SALAM,SALAMANCA,GOYA,CALLE,DOCTOR ESQUERDO,32,28028,443243.58,4474977.5,Abierto,ALEXANDER II,16.38,08:00:00,01:30:00,7,21
A16.38_S14_M6_I5244,M_X443077_Y4475830,SALAM,SALAMANCA,GUINDALERA,CALLE,FRANCISCO SILVELA,20,28028,443076.58,4475829.5,Abierto,MOLIERE,16.38,08:00:00,00:00:00,6,14
A26.35_S20_M7_I5246,S_X441914_Y4476284,SALAM,SALAMANCA,CASTELLANA,CALLE,DIEGO DE LEON,7,28006,441913.59,4476283.52,Abierto,SUGARCANE,26.35,08:00:00,00:00:00,7,20
A14.05_S15_M6_I5248,BHO_X442697_Y4476228,SALAM,SALAMANCA,LISTA,CALLE,DIEGO DE LEON,63,28006,442696.58,4476227.51,Abierto,BAR HERMANOS ORDAS,14.05,10:00:00,00:00:00,6,15
A45_S40_M10_I5253,DMS_X0_Y0,SALAM,SALAMANCA,LISTA,CALLE,JOSE ORTEGA Y GASSET,55,28006,0,0,Abierto,DERMACOM MARKETING S.L.,45,10:00:00,02:30:00,10,40
A44.18_S28_M14_I5254,B_X442591_Y4476201,SALAM,SALAMANCA,LISTA,CALLE,DIEGO DE LEON,60,28006,442590.58,4476200.51,Abierto,BARRA,44.18,10:00:00,00:00:00,14,28
A27.9_S41_M12_I5255,H1_X441761_Y4474673,SALAM,SALAMANCA,RECOLETOS,CALLE,ALCALA,81,28009,441760.58,4474672.52,Abierto,HOYO 19,27.9,10:00:00,02:30:00,12,41
