id_terraza;id_local;id_distrito_local;desc_distrito_local;id_barrio_local;desc_barrio_local;id_ndp_edificio;id_clase_ndp_edificio;id_vial_edificio;clase_vial_edificio;desc_vial_edificio;nom_edificio;num_edificio;Cod_Postal;coordenada_x_local;coordenada_y_local;id_tipo_acceso_local;desc_tipo_acceso_local;id_situacion_local;desc_situacion_local;secuencial_local_PC;Escalera;id_planta_agrupado;id_local_agrupado;coordenada_x_agrupacion;coordenada_y_agrupacion;rotulo;id_periodo_terraza;desc_periodo_terraza;id_situacion_terraza;desc_situacion_terraza;Superficie_ES;Superficie_RA;Fecha_confir_ult_decreto_resol;id_ndp_terraza;id_clase_ndp_terraza;ID_VIAL;DESC_CLASE;DESC_NOMBRE;nom_terraza;num_terraza;cal_terraza;desc_ubicacion_terraza;hora_ini_LJ_es;hora_fin_LJ_es;hora_ini_LJ_ra;hora_fin_LJ_ra;hora_ini_VS_es;hora_fin_VS_es;hora_ini_VS_ra;hora_fin_VS_ra;mesas_aux_es;mesas_aux_ra;mesas_es;mesas_ra;sillas_es;sillas_ra
114;170000009;17;VILLAVERDE          ;1705;LOS ANGELES         ;11128661;1;426685;CALLE                   ;LA DEL MANOJO DE ROSAS                            ;NUM;78;28041;440729,54;4467406,51;1;Puerta Calle;1;Abierto;40;;PB;;;;JOSE;1;Anual;1;Abierta;27;27;30/04/2014;11128661;1;426685;CALLE                   ;LA DEL MANOJO DE ROSAS                            ;NUM;78;  ;Acera;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;7;7;28;  
115;270488062;17;VILLAVERDE          ;1701;SAN ANDRES          ;11125214;1;54400;CALLE                   ;ANTIMONIO                                         ;NUM;2;28021;439905,54;4466534,52;1;Puerta Calle;1;Abierto;20;;PB;;;;CAFE SAXO;2;Estacional;1;Abierta;77,76;;30/04/2014;20152177;1;498200;PLAZA                   ;MAYOR DE VILLAVERDE                               ;NUM;9;  ;Plaza peatonal;08:00:00;01:30:00;;;08:00:00;01:30:00;;;0;;24;;96;  
116;170000013;17;VILLAVERDE          ;1702;SAN CRISTOBAL       ;11126334;1;643600;CALLE                   ;ROCAFORT                                          ;NUM;22;28021;441634,52;4465850,5;1;Puerta Calle;1;Abierto;10;;PB;;;;CERVECERIA SAN CRISTOBAL;2;Estacional;1;Abierta;21,78;;30/04/2014;11126334;1;643600;CALLE                   ;ROCAFORT                                          ;NUM;22; A;Acera;08:00:00;01:30:00;;;08:00:00;01:30:00;;;0;;6;;24; A
117;270182385;17;VILLAVERDE          ;1704;LOS ROSALES         ;11126782;1;654350;CALLE                   ;SAHARA                                            ;NUM;48;28041;441185,54;4467321,51;1;Puerta Calle;1;Abierto;10;;PB;;;;EL PORTON;1;Anual;1;Abierta;99,77;99,77;30/04/2014;11126782;1;654350;CALLE                   ;SAHARA                                            ;NUM;48;  ;Otros;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;21;21;84;  
119;270418033;17;VILLAVERDE          ;1704;LOS ROSALES         ;11126889;1;230650;PLAZA                   ;CHOZAS DE CANALES                                 ;NUM;6;28021;441338,53;4467062,5;1;Puerta Calle;1;Abierto;10;;PB;;;;PLAZA II;1;Anual;1;Abierta;32,4;32,4;30/04/2014;11126889;1;230650;PLAZA                   ;CHOZAS DE CANALES                                 ;NUM;6;  ;Plaza peatonal;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;18;18;63;  
120;270033353;17;VILLAVERDE          ;1702;SAN CRISTOBAL       ;31046178;1;643600;CALLE                   ;ROCAFORT                                          ;NUM;9;28021;441482,52;4465904,5;1;Puerta Calle;1;Abierto;10;;PB;;;;BAR PIRATA;1;Anual;1;Abierta;77;77;30/04/2014;31046178;1;643600;CALLE                   ;ROCAFORT                                          ;NUM;9; B;Plaza peatonal;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;21;21;84; B
121;20000100;2;ARGANZUELA          ;203;CHOPERA             ;11009033;1;234700;PASEO                   ;DELICIAS                                          ;NUM;132;28045;441013,58;4471631,52;1;Puerta Calle;1;Abierto;10;;PB;;;;CERVECERIA LA LASTRA;1;Anual;1;Abierta;17,36;17,36;30/04/2014;11009033;1;234700;PASEO                   ;DELICIAS                                          ;NUM;132;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;6;6;16;  
122;20000172;2;ARGANZUELA          ;206;PALOS DE MOGUER     ;11010010;1;45400;CALLE                   ;ANCORA                                            ;NUM;28;28045;441427,58;4472681,52;1;Puerta Calle;1;Abierto;10;;PB;;;;BAR SORIA;1;Anual;1;Abierta;37,41;37,41;30/04/2014;11010010;1;45400;CALLE                   ;ANCORA                                            ;NUM;28;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;9;0;36;  
124;20001101;2;ARGANZUELA          ;201;IMPERIAL            ;11008215;1;372200;PASEO                   ;IMPERIAL                                          ;NUM;53;28005;439273,59;4472845,53;1;Puerta Calle;1;Abierto;10;;PB;;;;CERVECERIA CANTALEJO RESTAURANTE;1;Anual;1;Abierta;47,81;47,81;30/04/2014;11008215;1;372200;PASEO                   ;IMPERIAL                                          ;NUM;53;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;17;0;61;  
125;270267597;2;ARGANZUELA          ;203;CHOPERA             ;11008914;1;388900;CALLE                   ;JAIME EL CONQUISTADOR                             ;NUM;11;28045;440774,58;4472081,52;1;Puerta Calle;1;Abierto;30;;PB;;;;BAR ORENSE;1;Anual;1;Abierta;12,96;12,96;30/04/2014;11008914;1;388900;CALLE                   ;JAIME EL CONQUISTADOR                             ;NUM;11;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;4;4;16;  
126;20001080;2;ARGANZUELA          ;203;CHOPERA             ;11008916;1;388900;CALLE                   ;JAIME EL CONQUISTADOR                             ;NUM;15;28045;440768,58;4472030,52;1;Puerta Calle;1;Abierto;20;;PB;;;;BAR EL CONQUISTADOR;1;Anual;1;Abierta;37,87;37,87;30/04/2014;11008916;1;388900;CALLE                   ;JAIME EL CONQUISTADOR                             ;NUM;15;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;12;0;47;  
127;270055919;2;ARGANZUELA          ;203;CHOPERA             ;11008965;1;388900;CALLE                   ;JAIME EL CONQUISTADOR                             ;NUM;29;28045;440749,58;4471854,52;1;Puerta Calle;1;Abierto;30;;PB;;;;CAFETERIA LOA;1;Anual;1;Abierta;27,93;27,93;30/04/2014;11008965;1;388900;CALLE                   ;JAIME EL CONQUISTADOR                             ;NUM;29;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;8;0;26;  
128;200001508;20;SAN BLAS-CANILLEJAS ;2001;SIMANCAS            ;11134068;1;762600;CALLE                   ;VALDECANILLAS                                     ;NUM;49;28037;446973,56;4475983,45;1;Puerta Calle;1;Abierto;10;;PB;;;;LA SEDE D'ANDRUBEN;1;Anual;1;Abierta;45,22;45,22;06/05/2014;11134068;1;762600;CALLE                   ;VALDECANILLAS                                     ;NUM;49;  ;Acera;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;14;14;56;  
129;270458555;12;USERA               ;1205;MOSCARDO            ;20094827;1;282700;CALLE                   ;EUGENIO CAXES                                     ;NUM;14;28026;440325,58;4471467,52;1;Puerta Calle;1;Abierto;10;;PB;;;;EL RINCON DE SIXTO,;1;Anual;1;Abierta;39,06;39,06;06/05/2014;11083701;1;59400;CALLE                   ;ANTONIO LOPEZ                                     ;NUM;101;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;01:30:00;10:00:00;00:00:00;0;0;11;20;44;  
130;270524837;12;USERA               ;1205;MOSCARDO            ;11083731;1;59400;CALLE                   ;ANTONIO LOPEZ                                     ;NUM;137;28026;440615,58;4471127,52;1;Puerta Calle;1;Abierto;20;;PB;;;;BAR RESTAURANTE;1;Anual;1;Abierta;31,35;31,35;06/05/2014;11083731;1;59400;CALLE                   ;ANTONIO LOPEZ                                     ;NUM;137;  ;Acera;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;6;6;22;  
131;270228855;12;USERA               ;1205;MOSCARDO            ;11084200;1;511100;CALLE                   ;MIRASIERRA                                        ;NUM;39;28026;440269,58;4471097,52;1;Puerta Calle;1;Abierto;10;;PB;;;;BAR ALFIL;1;Anual;1;Abierta;32,61;32,61;06/05/2014;11084200;1;511100;CALLE                   ;MIRASIERRA                                        ;NUM;39;  ;Acera;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;10;10;40;  
132;270157776;12;USERA               ;1207;PRADOLONGO          ;11086915;1;246000;CALLE                   ;DOLORES BARRANCO                                  ;NUM;50;28026;439993,58;4470543,52;1;Puerta Calle;1;Abierto;10;;PB;;;;BAR PISCIS;1;Anual;1;Abierta;20,77;20,77;06/05/2014;11086915;1;246000;CALLE                   ;DOLORES BARRANCO                                  ;NUM;50;  ;Acera;10:00:00;00:00:00;10:00:00;00:00:00;10:00:00;01:30:00;10:00:00;00:00:00;0;0;10;10;22;  
135;270438751;12;USERA               ;1205;MOSCARDO            ;11083728;1;59400;CALLE                   ;ANTONIO LOPEZ                                     ;NUM;131;28026;440593,58;4471152,52;1;Puerta Calle;1;Abierto;20;;PB;;;;LA ALEGRIA;1;Anual;1;Abierta;20,52;20,52;06/05/2014;11083728;1;59400;CALLE                   ;ANTONIO LOPEZ                                     ;NUM;131;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;5;5;20;  
136;270490968;12;USERA               ;1204;ALMENDRALES         ;11082484;1;219800;CALLE                   ;CRISTO DE LA VICTORIA                             ;NUM;21;28026;440484,57;4470338,52;1;Puerta Calle;1;Abierto;20;;PB;;;;BAR CLEMENTE;2;Estacional;1;Abierta;16,38;;06/05/2014;11082484;1;219800;CALLE                   ;CRISTO DE LA VICTORIA                             ;NUM;21;  ;Acera;10:00:00;01:00:00;;;10:00:00;02:30:00;;;0;0;7;0;21;  
137;270477281;12;USERA               ;1203;SAN FERMIN          ;11081880;1;668900;CALLE                   ;SAN FORTUNATO                                     ;NUM;27;28041;441484,56;4469450,51;1;Puerta Calle;1;Abierto;30;;PB;;;;CAFE BAR MARTIN;1;Anual;1;Abierta;15,84;15,84;06/05/2014;11081880;1;668900;CALLE                   ;SAN FORTUNATO                                     ;NUM;27;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;6;6;20;  
138;270309378;2;ARGANZUELA          ;202;ACACIAS             ;11008516;1;2900;PASEO                   ;ACACIAS                                           ;NUM;3;28005;440297,59;4472901,53;1;Puerta Calle;1;Abierto;10;;PB;;;;CAFETERIA HINOJAR;1;Anual;1;Abierta;18,9;18,9;06/05/2014;11008516;1;2900;PASEO                   ;ACACIAS                                           ;NUM;3;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;10;0;25;  
145;285031450;17;VILLAVERDE          ;1701;SAN ANDRES          ;31030227;1;31001283;CALLE                   ;BERZOSA DE LOZOYA                                 ;NUM;1;28021;439207,53;4465219,52;1;Puerta Calle;1;Abierto;20;;PB;;;;DON GERMAN;1;Anual;1;Abierta;50,86;50,86;07/05/2014;31030227;1;31001283;CALLE                   ;BERZOSA DE LOZOYA                                 ;NUM;1;  ;Acera;10:00:00;00:00:00;10:00:00;00:00:00;10:00:00;00:00:00;10:00:00;00:00:00;0;0;12;12;48;  
147;170000809;17;VILLAVERDE          ;1703;BUTARQUE            ;20166907;1;2878;CALLE                   ;CANCHAL                                           ;NUM;3;28021;442621,52;4466379,49;1;Puerta Calle;1;Abierto;10;;PB;;;;RESTAURANTE PARQUE ROSALES CERVECERIA;1;Anual;1;Abierta;55,43;44,1;08/05/2014;31022396;1;2876;CALLE                   ;ESTEFANITA                                        ;NUM;22;  ;Acera;10:00:00;00:00:00;10:00:00;00:00:00;10:00:00;00:00:00;10:00:00;00:00:00;0;0;21;12;70;  
148;285021312;12;USERA               ;1205;MOSCARDO            ;11083732;1;468400;AVENIDA                 ;MANZANARES                                        ;NUM;212;28026;440579,58;4471302,52;1;Puerta Calle;1;Abierto;30;;PB;;;;EL BAR;1;Anual;1;Abierta;8,47;8,47;09/05/2014;11083732;1;468400;AVENIDA                 ;MANZANARES                                        ;NUM;212;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;5;5;16;  
149;270519524;9;MONCLOA-ARAVACA     ;902;ARGUELLES           ;11052284;1;489700;CALLE                   ;MARTIN DE LOS HEROS                               ;NUM;11;28008;439456,6;4475119,54;1;Puerta Calle;1;Abierto;10;;PB;;;;8 1/2 LIBROS DE CINE;1;Anual;1;Abierta;19,46;19,46;09/05/2014;11052284;1;489700;CALLE                   ;MARTIN DE LOS HEROS                               ;NUM;11;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;8;8;31;  
151;270540061;12;USERA               ;1204;ALMENDRALES         ;11083655;1;59400;CALLE                   ;ANTONIO LOPEZ                                     ;NUM;201;28026;440957,57;4470488,52;1;Puerta Calle;1;Abierto;10;;PB;;;;MONTEFERRO;1;Anual;1;Abierta;65,55;65,55;09/05/2014;11083655;1;59400;CALLE                   ;ANTONIO LOPEZ                                     ;NUM;201;  ;Zona de estacionamiento;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;18;18;36;  
152;270417284;12;USERA               ;1204;ALMENDRALES         ;11083631;1;59400;CALLE                   ;ANTONIO LOPEZ                                     ;NUM;204;28026;440752,58;4470914,52;1;Puerta Calle;1;Abierto;10;;PB;;;;CAFETERIA 204;1;Anual;1;Abierta;51,3;51,3;09/05/2014;11083631;1;59400;CALLE                   ;ANTONIO LOPEZ                                     ;NUM;204;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;15;15;60;  
153;270534735;12;USERA               ;1203;SAN FERMIN          ;31013535;1;678700;AVENIDA                 ;LOS ROSALES                                       ;NUM;16;28041;441235,55;4468763,51;1;Puerta Calle;1;Abierto;60;;PB;;;;PARRILLA BONALMA;1;Anual;1;Abierta;22,8;22,8;09/05/2014;31013535;1;678700;AVENIDA                 ;LOS ROSALES                                       ;NUM;16; A;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;01:30:00;10:00:00;00:00:00;0;0;7;8;25; A
154;270217569;12;USERA               ;1205;MOSCARDO            ;11085130;1;472000;CALLE                   ;MARCELO USERA                                     ;NUM;164;28026;439357,59;4470780,53;1;Puerta Calle;1;Abierto;50;;PB;;;;BAR;2;Estacional;1;Abierta;60,01;;09/05/2014;11085122;1;668700;CALLE                   ;SAN FILIBERTO                                     ;NUM;8;  ;Plaza peatonal;10:00:00;01:00:00;;;10:00:00;02:30:00;;;0;;17;;68;  
155;270156329;12;USERA               ;1205;MOSCARDO            ;11084261;1;246700;CALLE                   ;DOLORES SOPEÑA                                    ;NUM;1;28026;439941,59;4471234,53;1;Puerta Calle;1;Abierto;10;;PB;;;;BAR LUZON;1;Anual;1;Abierta;48,59;48,59;09/05/2014;11084261;1;246700;CALLE                   ;DOLORES SOPEÑA                                    ;NUM;1;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;15;15;60;  
156;270363433;12;USERA               ;1202;ORCASUR             ;20095499;1;2372;CALLE                   ;PADRE JOSE MARIA                                  ;NUM;2;28041;440611,56;4468695,51;1;Puerta Calle;1;Abierto;30;;PB;;;;CAFETERIA HALLEY;2;Estacional;1;Abierta;20;;09/05/2014;20095499;1;2372;CALLE                   ;PADRE JOSE MARIA                                  ;NUM;2;  ;Acera;08:00:00;01:30:00;;;08:00:00;01:30:00;;;0;;4;;15;  
157;270432683;12;USERA               ;1201;ORCASITAS           ;11080721;1;508015;PLAZA                   ;MIL DELEGADOS                                     ;NUM;1;28041;440044,56;4469089,52;1;Puerta Calle;1;Abierto;10;;PB;;;;BAR SANCHEZ;2;Estacional;1;Abierta;25,92;;09/05/2014;11080721;1;508015;PLAZA                   ;MIL DELEGADOS                                     ;NUM;1;  ;Plaza peatonal;10:00:00;01:00:00;;;10:00:00;02:30:00;;;0;;8;;32;  
159;270280806;17;VILLAVERDE          ;1705;LOS ANGELES         ;11128792;1;109950;CALLE                   ;BOHEMIOS                                          ;NUM;12;28041;440867,54;4467567,51;1;Puerta Calle;1;Abierto;20;;PB;;;;VENTA CARMONA;1;Anual;1;Abierta;64,03;64,03;09/05/2014;11128792;1;109950;CALLE                   ;BOHEMIOS                                          ;NUM;12;  ;Calle peatonal;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;16;16;64;  
160;270183220;17;VILLAVERDE          ;1705;LOS ANGELES         ;11128446;1;271750;CALLE                   ;ESCORIAZA                                         ;NUM;5;28041;440933,54;4466974,51;1;Puerta Calle;1;Abierto;80;;PB;;;;CAFETERIA LUMAR;2;Estacional;1;Abierta;37,73;;09/05/2014;11128446;1;271750;CALLE                   ;ESCORIAZA                                         ;NUM;5;  ;Acera;08:00:00;01:30:00;;;08:00:00;01:30:00;;;0;;12;;48;  
161;270471784;17;VILLAVERDE          ;1705;LOS ANGELES         ;11129038;1;426660;CALLE                   ;LA CANCION DEL OLVIDO                             ;NUM;1;28041;440717,55;4468045,51;1;Puerta Calle;1;Abierto;10;;PB;;;;BAR CASA MONICA;1;Anual;1;Abierta;195,7;195,7;09/05/2014;11129038;1;426660;CALLE                   ;LA CANCION DEL OLVIDO                             ;NUM;1;  ;Superficie en parcela privada;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;29;29;116;  
163;270191062;17;VILLAVERDE          ;1705;LOS ANGELES         ;11143042;1;426695;CALLE                   ;LA DOLOROSA                                       ;NUM;11;28041;441064,54;4467352,51;1;Puerta Calle;1;Abierto;10;;PB;;;;EL PILAR;1;Anual;1;Abierta;86,68;86,68;09/05/2014;11143042;1;426695;CALLE                   ;LA DOLOROSA                                       ;NUM;11;  ;Otros;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;30;30;80;  
164;270181096;17;VILLAVERDE          ;1701;SAN ANDRES          ;11123845;1;247700;CALLE                   ;DOMINGO PARRAGA                                   ;NUM;6;28021;439861,53;4465979,51;1;Puerta Calle;1;Abierto;20;;PB;;;;EL PORTON;2;Estacional;1;Abierta;21,06;21,06;09/05/2014;11123845;1;247700;CALLE                   ;DOMINGO PARRAGA                                   ;NUM;6;  ;Acera;08:00:00;01:30:00;10:00:00;00:00:00;08:00:00;01:30:00;10:00:00;00:00:00;0;;9;;27;  
165;170000796;17;VILLAVERDE          ;1705;LOS ANGELES         ;11128847;1;561025;CALLE                   ;PAN Y TOROS                                       ;NUM;37;28041;441057,54;4467705,51;1;Puerta Calle;1;Abierto;50;;PB;;;;BAR EL RINCON DEL QUIJOTE;1;Anual;1;Abierta;53,2;21,6;09/05/2014;11128847;1;561025;CALLE                   ;PAN Y TOROS                                       ;NUM;37;  ;Acera;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;15;5;54;  
167;270250040;17;VILLAVERDE          ;1704;LOS ROSALES         ;11126773;1;654350;CALLE                   ;SAHARA                                            ;NUM;50;28041;441207,54;4467290,51;1;Puerta Calle;1;Abierto;70;;PB;;;;DI MADRID;1;Anual;1;Abierta;231,32;231;09/05/2014;11126773;1;654350;CALLE                   ;SAHARA                                            ;NUM;50;  ;Otros;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;38;8;152;  
168;270033525;17;VILLAVERDE          ;1704;LOS ROSALES         ;20152240;1;654350;CALLE                   ;SAHARA                                            ;NUM;56;28041;441188,54;4467238,51;1;Puerta Calle;1;Abierto;20;;PB;;;;EL ZAGUAN;1;Anual;1;Abierta;118,6;29,4;09/05/2014;20152240;1;654350;CALLE                   ;SAHARA                                            ;NUM;56;  ;Plaza peatonal;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;20;20;80;  
171;170000283;17;VILLAVERDE          ;1704;LOS ROSALES         ;11126735;1;786850;CALLE                   ;VILLAJOYOSA                                       ;NUM;63;28041;441323,54;4467541,51;1;Puerta Calle;1;Abierto;10;;PB;;;;LA BODEGUILLA IBERICA;1;Anual;1;Abierta;39,64;39,64;09/05/2014;11126735;1;786850;CALLE                   ;VILLAJOYOSA                                       ;NUM;63;  ;Acera;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;8;8;32;  
172;170000006;17;VILLAVERDE          ;1702;SAN CRISTOBAL       ;11126320;1;338300;CALLE                   ;GODELLA                                           ;NUM;251;28021;441690,52;4465824,5;1;Puerta Calle;1;Abierto;10;;PB;;;;BAR VIETNAM;2;Estacional;1;Abierta;40,05;;09/05/2014;11126320;1;338300;CALLE                   ;GODELLA                                           ;NUM;251;  ;Acera;08:00:00;01:30:00;;;08:00:00;01:30:00;;;0;;11;;44;  
173;270183106;17;VILLAVERDE          ;1705;LOS ANGELES         ;11128324;1;792950;CALLE                   ;VIRGEN DE LOS DESAMPARADOS                        ;NUM;38;28041;440620,54;4466862,51;1;Puerta Calle;1;Abierto;20;;PB;;;;BAR JOSE LUIS;1;Anual;1;Abierta;31,34;20;09/05/2014;11128324;1;792950;CALLE                   ;VIRGEN DE LOS DESAMPARADOS                        ;NUM;38;  ;Acera;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;11;5;34;  
