TRAM,Measurement,Unit,X_Coordinate,Y_Coordinate
T11220T,25-30,µg/m³,427695.32226581,4584027.49536133
T05076O,25-30,µg/m³,429578.81742563,4586563.80197731
T08896C,20-25,µg/m³,431635.63957542,4585107.03906035
T07984X,20-25,µg/m³,429847.56341514,4584134.96514121
T18401Y,25-30,µg/m³,427612.53886416,4578722.44183024
T02819R,25-30,µg/m³,427634.27887954,4580434.05631852
T05088S,20-25,µg/m³,429390.61597288,4586278.23595339
T02162Z,25-30,µg/m³,428985.78169234,4582768.37262243
T02335C,25-30,µg/m³,430362.21826498,4582432.8616443
T19809W,20-25,µg/m³,431474.29952386,4582766.78973137
T10064V,20-25,µg/m³,434462.19750447,4585183.48779507
T19830T,25-30,µg/m³,432861.77565675,4584080.88022872
T19436N,20-25,µg/m³,432275.95072454,4587240.73261112
T05504N,20-25,µg/m³,428315.06347535,4586828.83701779
T12515J,25-30,µg/m³,430388.35711131,4587413.62817709
T18064B,20-25,µg/m³,430597.61274458,4586661.97239422
T11369N,25-30,µg/m³,428692.22587777,4583510.22198629
T08808M,25-30,µg/m³,432445.90210493,4584486.87099167
T16188E,25-30,µg/m³,429045.1940018,4587145.16896495
T19265M,20-25,µg/m³,429982.45264707,4580322.73329645
T08139Y,20-25,µg/m³,429739.88087189,4583296.56468898
T00449D,25-30,µg/m³,431739.51433508,4581767.05219486
T02558P,25-30,µg/m³,430899.90389942,4584641.91292536
T07205N,20-25,µg/m³,425314.02875821,4582868.0407182
T10177D,25-30,µg/m³,432416.79346505,4583093.85509431
T20293L,20-25,µg/m³,428088.3264603,4583841.37608651
T18265I,20-25,µg/m³,433303.95234506,4583687.46928411
T12590U,20-25,µg/m³,430336.38324183,4587309.45540471
T02841P,25-30,µg/m³,427838.36175547,4580376.23667757
T07481F,20-25,µg/m³,427671.25569281,4581587.67681472
T16639K,20-25,µg/m³,430293.87093735,4581219.44530782
T05132F,20-25,µg/m³,429773.20423911,4586631.55760623
T12722O,20-25,µg/m³,431329.29542297,4588186.14527868
T19387V,20-25,µg/m³,430377.08837602,4588111.04037136
T20455L,20-25,µg/m³,433472.37385939,4587146.83840634
RD0118N,20-25,µg/m³,430470.54293174,4588165.25174388
T05964L,25-30,µg/m³,432459.61791401,4586304.25773096
T17608H,20-25,µg/m³,432525.18104176,4586571.82166106
T14486D,25-30,µg/m³,433468.1989872,4583738.68911918
T20551K,20-25,µg/m³,431250.81807747,4585515.53161679
T20670Q,15-20,µg/m³,424942.44290726,4584544.12411194
T12581T,20-25,µg/m³,430226.0667904,4587404.44639333
T02635L,25-30,µg/m³,431465.84723198,4584439.34033603
T06443V,20-25,µg/m³,432200.30235517,4587999.17138665
T10575N,20-25,µg/m³,427989.30795827,4582742.85716541
T04367S,20-25,µg/m³,430408.39348095,4585212.26550503
T00212K,25-30,µg/m³,432304.87129349,4581383.42832406
T14417Q,25-30,µg/m³,427546.47364937,4578311.74869255
T03472O,25-30,µg/m³,428693.47844678,4580293.8030495
T05808A,25-30,µg/m³,431507.62485259,4585433.43654227
T09744R,25-30,µg/m³,433829.99532331,4585947.72879488
T07018M,20-25,µg/m³,425929.48070126,4582866.20503053
T06387E,20-25,µg/m³,432514.62928138,4587661.42247172
T18755V,25-30,µg/m³,430715.53085558,4582043.91837465
T12298T,25-30,µg/m³,430596.80966058,4587047.28801507
T09976F,20-25,µg/m³,433507.21275077,4583305.17316296
T08491L,20-25,µg/m³,429334.86224942,4584348.81736751
T12654T,20-25,µg/m³,430271.60220523,4587714.0365398
T21051Z,20-25,µg/m³,430117.30843673,4584477.3066058
T08373G,20-25,µg/m³,429718.39553804,4584571.65078496
T07404S,30-35,µg/m³,428224.77247152,4582499.24200138
T12600F,25-30,µg/m³,430440.30533557,4587432.59781392
T19438P,25-30,µg/m³,432734.33770378,4586880.61256937
T07280Y,20-25,µg/m³,427420.39682851,4582051.73043566
T11833Q,15-20,µg/m³,424626.02505705,4586871.4611702
T08505A,20-25,µg/m³,429703.52250476,4584438.87469744
T18050V,20-25,µg/m³,428817.41832717,4587102.64563053
T20763U,20-25,µg/m³,425439.79187235,4582857.30374438
T17911L,20-25,µg/m³,431131.28625465,4585299.030174
T07239X,20-25,µg/m³,427464.2984378,4581991.33300898
T14423O,25-30,µg/m³,433327.29373271,4588610.42781855
T00074S,25-30,µg/m³,432295.20521864,4580980.57877793
T03369Q,25-30,µg/m³,427205.46219138,4580957.72338756
T09330Z,20-25,µg/m³,433982.36651761,4583967.5135771
T15654F,20-25,µg/m³,427571.6621132,4584164.20651064
T07493J,20-25,µg/m³,427454.6949153,4581397.62116966
T01854Q,25-30,µg/m³,429261.64160522,4581911.34521461
T18598A,20-25,µg/m³,428093.62014012,4584718.7683779
T02189K,25-30,µg/m³,429967.10894447,4582602.42790396
T07928P,25-30,µg/m³,429572.71620319,4584031.47907638
T15949R,30-35,µg/m³,425440.74014325,4582365.83098214
T20241Z,25-30,µg/m³,428026.05279253,4582318.66523698
T06228Q,20-25,µg/m³,432048.17227546,4587491.89373425
T20824Q,20-25,µg/m³,429051.04834686,4586000.74009437
T02047X,25-30,µg/m³,430408.21936994,4583226.38950329
T16340U,25-30,µg/m³,431548.4340284,4585316.20804564
T01958X,25-30,µg/m³,428698.07267222,4582297.80309256
T16159Z,30-35,µg/m³,429644.21723119,4586128.39778357
T03200S,25-30,µg/m³,427893.65679882,4580897.77106165
T02541G,25-30,µg/m³,430220.69153708,4583417.99921497
T09908T,25-30,µg/m³,434513.68541369,4584766.89977352
T04649Z,25-30,µg/m³,430282.70384444,4586343.27626861
T18775Z,25-30,µg/m³,430359.44255942,4581419.56211746
T16316U,25-30,µg/m³,433376.01385794,4584397.69781895
T15810Z,20-25,µg/m³,430776.55890702,4580195.34707662
T08052S,20-25,µg/m³,429497.96054636,4583565.86993899
T09632K,20-25,µg/m³,434222.21694945,4585422.83899166
T07671J,25-30,µg/m³,426207.54923228,4581561.91490963
T15872N,20-25,µg/m³,427712.64111617,4579262.90190946
T20895F,20-25,µg/m³,431181.14860172,4587184.06880899
T02958B,20-25,µg/m³,428568.69247605,4580586.44844934
T01819N,20-25,µg/m³,428978.40791279,4582009.29751876
T08679V,20-25,µg/m³,427867.98704787,4585543.04236946
T10990Y,25-30,µg/m³,426886.88254681,4584229.6268241
T21400A,20-25,µg/m³,433774.11813806,4587517.99371045
T19768E,25-30,µg/m³,427113.95024053,4581509.86393422
T00537C,25-30,µg/m³,431479.42365356,4581861.85631006
T04922X,20-25,µg/m³,429381.78279557,4585728.07014022
T08840M,25-30,µg/m³,432128.11381672,4584907.58803301
T20485R,25-30,µg/m³,428100.68785608,4585205.84806115
T04827Z,25-30,µg/m³,429794.4395592,4586273.16887184
T10667Q,25-30,µg/m³,427537.05868265,4583325.19449638
T20550J,20-25,µg/m³,431358.63272148,4585578.63390216
T07296G,25-30,µg/m³,427592.34564042,4581991.93603577
T02660M,25-30,µg/m³,431463.55156551,4583694.96922501
LRD0053,25-30,µg/m³,426934.14103299,4584678.57614658
T15634B,25-30,µg/m³,431504.98659763,4581849.29609721
T06314N,20-25,µg/m³,432327.90615827,4587419.3515014
T05908D,20-25,µg/m³,431691.88695022,4586465.53479804
T10071U,20-25,µg/m³,434771.64174112,4585020.82620812
T18289Q,20-25,µg/m³,433022.8978114,4585779.99463299
T14018F,20-25,µg/m³,434629.18496768,4585342.84878643
T02157C,25-30,µg/m³,428985.78169234,4582768.37262243
T01733I,25-30,µg/m³,429844.03043268,4581507.39116731
T06205J,20-25,µg/m³,432132.44684091,4587417.3449779
T11469Q,25-30,µg/m³,427545.80578392,4584652.28544863
T19845A,25-30,µg/m³,432110.40119945,4586281.04533653
T05688K,25-30,µg/m³,431409.0725513,4585942.22010245
T10099G,20-25,µg/m³,433171.17848206,4583074.77135465
T17887C,20-25,µg/m³,429833.86353369,4584810.42826658
T12989N,15-20,µg/m³,430877.17551863,4590138.09078581
T01758R,20-25,µg/m³,429930.96953098,4580844.5514899
T16656L,20-25,µg/m³,433124.78506219,4587903.91123631
RD0113I,20-25,µg/m³,430527.03704052,4588177.56217594
T02285J,20-25,µg/m³,431837.5957307,4582720.19490944
T08930N,25-30,µg/m³,431372.46632022,4584732.69948634
T20579W,25-30,µg/m³,432050.82426154,4585376.7913421
T18163D,20-25,µg/m³,431656.96977259,4586185.05961464
T18542K,20-25,µg/m³,425659.55376704,4582930.13218323
T11017S,20-25,µg/m³,427398.90938723,4583840.85833394
T03821P,25-30,µg/m³,428318.52487444,4579108.17206503
T08307W,20-25,µg/m³,430203.807535,4584341.2527418
T00902D,25-30,µg/m³,431040.08106202,4582004.99985682
T17826P,25-30,µg/m³,427696.85246466,4578784.54528619
T03634O,25-30,µg/m³,429972.33440571,4580424.6815302
T03165G,25-30,µg/m³,427730.78318154,4581113.04663184
T08771Q,20-25,µg/m³,430061.6467349,4584527.79010576
T19509N,15-20,µg/m³,423909.1207244,4586183.54254081
T12366O,20-25,µg/m³,431321.95233281,4588043.78610864
T05193S,25-30,µg/m³,429741.22076997,4586972.3853935
T04037D,25-30,µg/m³,428091.36123777,4578278.94850189
T16580I,25-30,µg/m³,430979.7849209,4581340.69629661
T08956X,25-30,µg/m³,432041.98825501,4584719.81640066
T12429M,20-25,µg/m³,431004.48206834,4587677.87593193
T17238B,25-30,µg/m³,432451.64956386,4588898.6519045
T06440S,20-25,µg/m³,432274.85593,4588059.7879181
T09077F,25-30,µg/m³,432114.92786294,4584259.23115112
T08125S,25-30,µg/m³,429825.9538878,4583412.68921047
T09915S,25-30,µg/m³,434513.68541369,4584766.89977352
T17988G,20-25,µg/m³,429316.51778832,4587325.64418767
T19083I,15-20,µg/m³,423619.36049101,4586608.60142109
T10496P,20-25,µg/m³,427989.30795827,4582742.85716541
T07175Y,15-20,µg/m³,425079.54809256,4582828.42044234
T09039Z,25-30,µg/m³,432175.55237138,4584576.63817331
T03486U,25-30,µg/m³,428711.25885932,4580608.02339871
T14558C,25-30,µg/m³,430548.45958829,4581121.57022869
T11670P,20-25,µg/m³,425184.29180966,4584218.31077278
T06505S,25-30,µg/m³,432190.03341526,4588141.12368912
T11401W,20-25,µg/m³,428918.88651287,4584073.66911702
T07952P,20-25,µg/m³,429831.75314887,4583840.26781511
T09522F,25-30,µg/m³,432868.49245763,4585104.79173004
T09267J,25-30,µg/m³,433655.48166023,4583920.81897935
T14322K,20-25,µg/m³,425991.09883792,4581026.93673065
T02040Q,25-30,µg/m³,430991.72972536,4582628.34017459
T06210G,20-25,µg/m³,432036.92043794,4587383.65564759
T11817Q,15-20,µg/m³,425009.50138935,4586572.28277604
T01982X,20-25,µg/m³,430698.96837015,4583693.16601034
T13952E,25-30,µg/m³,428815.14957641,4581603.23313837
T00261T,20-25,µg/m³,431654.37276741,4581578.0425501
T11723L,15-20,µg/m³,425730.81936604,4585100.55195305
T02444G,20-25,µg/m³,428508.49638367,4582298.35353558
T02211R,25-30,µg/m³,429335.98489418,4582986.91329104
T12203W,20-25,µg/m³,431116.31301721,4586988.10398777
T05332L,25-30,µg/m³,429580.3262552,4587333.43319291
T16733H,25-30,µg/m³,425880.53038794,4575974.46568091
T09547O,25-30,µg/m³,433316.3250604,4585225.04952703
T01574L,25-30,µg/m³,431167.62397236,4581440.83602704
T20945Y,20-25,µg/m³,431406.25555501,4588715.57553375
T00819J,20-25,µg/m³,431369.17960926,4581746.85596905
T19739Z,25-30,µg/m³,432275.08419056,4584401.28515451
T18984G,20-25,µg/m³,431570.61490955,4581613.78723935
T08746P,25-30,µg/m³,429125.84481358,4585386.34854094
T00514V,20-25,µg/m³,431597.49874055,4581980.88359793
T19270J,25-30,µg/m³,428605.7236265,4584678.28341729
T11947Z,20-25,µg/m³,431854.63795148,4588412.3116581
T06394D,20-25,µg/m³,432508.62150062,4587559.63035584
T16635G,25-30,µg/m³,430736.45121958,4581429.5872764
T08446G,20-25,µg/m³,429566.0249413,4584787.03627035
T01847R,25-30,µg/m³,429166.61919617,4582008.40008583
T04929E,20-25,µg/m³,429530.11358539,4585802.10412968
T17017Q,20-25,µg/m³,432179.65956164,4587634.7889655
T19747Z,25-30,µg/m³,429315.08852191,4586366.21366883
T11449M,30-35,µg/m³,427935.87263817,4584684.96352787
T10124Q,20-25,µg/m³,432891.55598408,4582802.81605597
T11047Y,25-30,µg/m³,427675.23636559,4583518.46673934
T11512C,20-25,µg/m³,426387.17931903,4583775.50493698
T06687N,20-25,µg/m³,433389.08711433,4587461.26253498
T13465U,25-30,µg/m³,429262.47327281,4583840.73314841
T21102T,25-30,µg/m³,428600.5064367,4584785.85461981
T20593U,25-30,µg/m³,427537.05868265,4583325.19449638
T17595T,25-30,µg/m³,433708.60205807,4583436.38483904
T01663L,25-30,µg/m³,431184.22143321,4580839.91997895
T17273E,25-30,µg/m³,429541.86744238,4586837.74569571
T19164I,15-20,µg/m³,424655.60175288,4586825.21787178
T19690Z,20-25,µg/m³,428051.25584286,4585082.74725147
T08494O,25-30,µg/m³,429308.52103527,4584457.47373249
T18314A,25-30,µg/m³,433749.57725029,4585162.38215265
T08105O,20-25,µg/m³,429408.55864884,4583202.9730677
T11664R,15-20,µg/m³,425462.87467453,4583880.04413464
T04113Y,25-30,µg/m³,428371.99814149,4577417.85202694
T18236D,20-25,µg/m³,432818.8674043,4582609.7153111
T21368R,25-30,µg/m³,425936.89278512,4582348.85618004
T15331P,20-25,µg/m³,431091.47250123,4581262.70533084
T02190D,25-30,µg/m³,429871.23151336,4582696.69177691
T06109K,20-25,µg/m³,432539.59181252,4586934.63212918
T06134L,20-25,µg/m³,432468.58361603,4586923.16664838
T11917T,20-25,µg/m³,431912.09660238,4588222.58592276
T02741M,20-25,µg/m³,430062.97199826,4581537.51454863
T16882T,20-25,µg/m³,428336.27815419,4582829.62065779
T01423X,25-30,µg/m³,430552.27204414,4581575.64489541
T21181I,25-30,µg/m³,432486.10517846,4584882.65128681
T08259F,25-30,µg/m³,430024.92366529,4584000.3955876
T18712K,20-25,µg/m³,426993.52747311,4583145.31435871
T00501Q,25-30,µg/m³,431659.83069837,4581831.06389646
T11553L,30-35,µg/m³,426526.77513318,4584266.96149571
T01452C,25-30,µg/m³,431058.19105956,4581474.59690783
T19955F,25-30,µg/m³,431072.20701791,4585411.95880213
T17793X,25-30,µg/m³,428929.33815964,4585868.78380978
T18487U,20-25,µg/m³,427989.56133464,4581212.32881663
T19148I,20-25,µg/m³,431427.48056449,4587920.80211446
T00477H,25-30,µg/m³,431798.29981406,4581686.53062621
T15836J,15-20,µg/m³,423950.23764328,4586164.33819715
T18330A,25-30,µg/m³,434051.55774882,4585430.93129524
T20425F,25-30,µg/m³,430779.00765691,4587537.69741645
T14864J,25-30,µg/m³,428191.53853182,4578297.45076969
T03068G,25-30,µg/m³,427611.2403945,4581033.67241869
T16678R,25-30,µg/m³,433783.26400427,4587234.67719266
T16326W,20-25,µg/m³,431236.7474451,4581883.79718179
T06127M,20-25,µg/m³,432332.58041353,4586924.15567934
T01158Z,25-30,µg/m³,430478.02496231,4581053.53465807
T19324G,20-25,µg/m³,429265.01248541,4587560.23695262
T20754T,25-30,µg/m³,432036.16978814,4583476.5565585
T05774H,20-25,µg/m³,431437.55484539,4586107.35815093
T04958J,25-30,µg/m³,429171.38061217,4585614.73756038
T16870P,20-25,µg/m³,425200.43480792,4582370.86981885
T02775W,25-30,µg/m³,427369.6239863,4580501.93843566
T19074H,20-25,µg/m³,426861.70785312,4583090.62027843
T13704Q,25-30,µg/m³,428895.19027015,4579043.58958311
T08881V,20-25,µg/m³,431807.53802285,4585130.99079594
T21258M,20-25,µg/m³,432395.23815121,4588328.22143113
T11525H,25-30,µg/m³,426300.1953558,4583929.76883461
T04370N,20-25,µg/m³,430050.59283782,4585200.48020465
T04158L,20-25,µg/m³,427162.77545401,4574935.14337376
T00374B,20-25,µg/m³,431428.79768002,4581480.81410979
T12950Y,25-30,µg/m³,431648.36729492,4590477.66747408
T00068U,25-30,µg/m³,432266.38011529,4580972.82998438
T16235U,20-25,µg/m³,428529.53945568,4586121.89625793
T09575S,25-30,µg/m³,433081.40052083,4585465.62568843
T04134D,25-30,µg/m³,427171.8118985,4576440.47560834
T19608P,20-25,µg/m³,428459.17110193,4587146.17742599
T09931S,20-25,µg/m³,434318.2040487,4585152.61483725
T05743A,20-25,µg/m³,431624.17579971,4585799.05024581
T20772V,25-30,µg/m³,428205.85706853,4584817.93167342
T11796C,15-20,µg/m³,425472.12640759,4583843.00300759
T07044O,25-30,µg/m³,426150.59200718,4582466.13473384
T02085D,25-30,µg/m³,430792.14652594,4582642.72070797
T05075N,25-30,µg/m³,429642.33560275,4586574.22351057
T13509P,20-25,µg/m³,430203.58612888,4588245.87990226
T08048W,20-25,µg/m³,429617.5793661,4583517.87595583
T16570G,25-30,µg/m³,431071.32378019,4581961.55655375
T03388T,25-30,µg/m³,426941.17874361,4580820.74918608
T00520T,20-25,µg/m³,431562.51876004,4582253.7192801
T10037S,25-30,µg/m³,434538.74169032,4584929.64383112
T03540J,25-30,µg/m³,429840.43953824,4580600.47980308
T03202U,25-30,µg/m³,427893.86118135,4580948.12613767
T17364G,20-25,µg/m³,432087.73711315,4587858.28101579
T18781X,20-25,µg/m³,430729.03865691,4580962.14161578
T13433M,25-30,µg/m³,431307.4300223,4583260.79974712
T20287N,25-30,µg/m³,430784.87546667,4587247.30190987
T06173S,20-25,µg/m³,432541.22054541,4586767.04785036
T07335W,20-25,µg/m³,428100.13728528,4582236.81254802
T11686X,20-25,µg/m³,425677.41896115,4584531.90449498
T02432C,30-35,µg/m³,428461.16746159,4582449.85112734
T18811M,20-25,µg/m³,426304.63506662,4582837.57813116
RD0090L,35-40,µg/m³,427969.41683784,4585360.41926987
T10801E,25-30,µg/m³,426636.48037659,4583337.19836975
T11963Z,20-25,µg/m³,431493.69697161,4588356.85130395
T12758A,20-25,µg/m³,430894.93945153,4588674.72434235
T15248V,25-30,µg/m³,433501.06858359,4584336.36077964
T18931T,20-25,µg/m³,430373.31684056,4581322.11986313
T01009N,20-25,µg/m³,430765.10970259,4581618.9243492
T12490R,25-30,µg/m³,430963.41356865,4587620.31615145
T01046S,20-25,µg/m³,430659.10978919,4581783.51340403
T03281J,25-30,µg/m³,428391.52166047,4580910.15229496
T04424K,20-25,µg/m³,430880.91684489,4585692.45769919
T08366H,25-30,µg/m³,429425.39482466,4584537.45996377
T14854H,25-30,µg/m³,431339.04953003,4581874.15639215
T11425E,25-30,µg/m³,428244.3256246,4584620.24208111
T16573J,25-30,µg/m³,430828.95327784,4581681.6219615
T13134E,25-30,µg/m³,433275.66633848,4582771.6321005
T12776C,20-25,µg/m³,431068.07156368,4588785.98120684
T03197O,25-30,µg/m³,427855.17713895,4581213.87284101
T17100K,25-30,µg/m³,428110.9922838,4581312.66704746
T21203X,25-30,µg/m³,428773.72373512,4584921.22550559
T03108X,20-25,µg/m³,427539.94381416,4580839.95266227
T19179P,25-30,µg/m³,432337.15031372,4581684.84196229
T11273G,20-25,µg/m³,427677.55176901,4584228.85280267
T18946A,20-25,µg/m³,430015.57367118,4586903.34319584
T02970X,25-30,µg/m³,428379.56569079,4580521.36578689
T08327A,20-25,µg/m³,428302.94372867,4585279.45763536
T05180N,20-25,µg/m³,429565.5621388,4586924.88865438
T03077H,25-30,µg/m³,427668.1129378,4581093.68307862
T19392S,20-25,µg/m³,430802.31662157,4588320.26448251
T21579A,25-30,µg/m³,428857.74183969,4587542.23875488
T18649U,20-25,µg/m³,426482.19834697,4583496.4857876
T09870W,20-25,µg/m³,434530.84370825,4585328.50450723
T12610H,25-30,µg/m³,430542.99999887,4587367.09993203
LRD0052,30-35,µg/m³,429971.38156903,4588005.61096641
T03631L,25-30,µg/m³,429958.7365864,4580451.22367438
T10428D,20-25,µg/m³,428532.78127624,4582937.29032688
T17288L,20-25,µg/m³,431549.04566687,4588173.37459422
T12877G,15-20,µg/m³,431394.70450503,4589370.84365577
T08365G,20-25,µg/m³,429308.52103527,4584457.47373249
T21529Q,25-30,µg/m³,432312.39589714,4589102.90628125
T02067B,25-30,µg/m³,430454.38549787,4582707.78736504
T10818N,25-30,µg/m³,426753.97421365,4583291.73340589
T16283C,20-25,µg/m³,431809.98837409,4588477.19109887
T00377E,20-25,µg/m³,431428.85779452,4581495.87213242
T03461L,25-30,µg/m³,428698.69922247,4580394.93916579
T09691V,20-25,µg/m³,433465.22808445,4586122.24683228
T07374D,20-25,µg/m³,427361.86136168,4582133.87100702
T20179K,25-30,µg/m³,433225.16348488,4584247.69773248
T05471V,25-30,µg/m³,428068.20263499,4585975.91253688
T11926U,20-25,µg/m³,431519.97573156,4588451.74025511
T07971S,20-25,µg/m³,429941.05258499,4584006.86523571
T18697C,20-25,µg/m³,426100.52078599,4583369.08249856
T17929V,25-30,µg/m³,430262.71637984,4585889.5306935
T05798P,25-30,µg/m³,431808.18021841,4585948.94109318
T01107O,25-30,µg/m³,430837.05530184,4581025.02289381
T01686S,25-30,µg/m³,429452.45950721,4581333.23787787
T19399Z,20-25,µg/m³,433169.04378563,4586274.98931639
T06144N,20-25,µg/m³,432631.58402104,4586811.42423705
T03051X,25-30,µg/m³,427539.10949666,4580798.28760436
T08891X,25-30,µg/m³,431949.66924022,4585130.75972027
T21133A,25-30,µg/m³,432928.8982969,4584019.98762825
T08089F,20-25,µg/m³,429543.09199962,4583221.79307266
T00482E,25-30,µg/m³,431678.20338976,4581786.71468937
T11228B,20-25,µg/m³,427971.63312897,4583690.03074452
T11905P,20-25,µg/m³,427953.21168746,4584950.86879859
